,0,1,2,3
0,0.0017970504730911198,0.0017970504730911198,0.0017970504730911198,0.0017970504730911198
1,0.0017125766447144333,0.0017125766447144333,0.0017125766447144333,0.0017125766447144333
2,0.0016318124696740558,0.0016318124696740558,0.0016318124696740558,0.0016318124696740558
3,0.0015546096682999401,0.0015546096682999401,0.0015546096682999401,0.0015546096682999401
4,0.001480825082891809,0.001480825082891809,0.001480825082891809,0.001480825082891809
5,0.0014103205448508186,0.0014103205448508186,0.0014103205448508186,0.0014103205448508186
6,0.0013429627427599422,0.0013429627427599422,0.0013429627427599422,0.0013429627427599422
7,0.0012786230915764005,0.0012786230915764005,0.0012786230915764005,0.0012786230915764005
8,0.001217177603086663,0.001217177603086663,0.001217177603086663,0.001217177603086663
9,0.001158506757762276,0.001158506757762276,0.001158506757762276,0.001158506757762276
10,0.0011024953781430043,0.0011024953781430043,0.0011024953781430043,0.0011024953781430043
11,0.0010490325038625297,0.0010490325038625297,0.0010490325038625297,0.0010490325038625297
12,0.0009980112684212156,0.0009980112684212156,0.0009980112684212156,0.0009980112684212156
13,0.0009493287778001946,0.0009493287778001946,0.0009493287778001946,0.0009493287778001946
14,0.0009028859910012799,0.0009028859910012799,0.0009028859910012799,0.0009028859910012799
15,0.0008585876025879275,0.0008585876025879275,0.0008585876025879275,0.0008585876025879275
16,0.0008163419272936529,0.0008163419272936529,0.0008163419272936529,0.0008163419272936529
17,0.0007760607867559608,0.0007760607867559608,0.0007760607867559608,0.0007760607867559608
18,0.0007376593984259197,0.0007376593984259197,0.0007376593984259197,0.0007376593984259197
19,0.0007010562666960474,0.0007010562666960474,0.0007010562666960474,0.0007010562666960474
20,0.0006661730762820999,0.0006661730762820999,0.0006661730762820999,0.0006661730762820999
21,0.0006329345878877116,0.0006329345878877116,0.0006329345878877116,0.0006329345878877116
22,0.000601268536174574,0.000601268536174574,0.000601268536174574,0.000601268536174574
23,0.0005711055300549651,0.0005711055300549651,0.0005711055300549651,0.0005711055300549651
24,0.0005423789553179373,0.0005423789553179373,0.0005423789553179373,0.0005423789553179373
25,0.0005150248795953178,0.0005150248795953178,0.0005150248795953178,0.0005150248795953178
26,0.0004889819596688744,0.0004889819596688744,0.0004889819596688744,0.0004889819596688744
27,0.00046419135111552026,0.00046419135111552026,0.00046419135111552026,0.00046419135111552026
28,0.00044059662028327247,0.00044059662028327247,0.00044059662028327247,0.00044059662028327247
29,0.0004181436585868302,0.0004181436585868302,0.0004181436585868302,0.0004181436585868302
30,0.00039678059910806937,0.00039678059910806937,0.00039678059910806937,0.00039678059910806937
31,0.00037645773548347736,0.00037645773548347736,0.00037645773548347736,0.00037645773548347736
32,0.0003571274430575295,0.0003571274430575295,0.0003571274430575295,0.0003571274430575295
33,0.00033874410227825464,0.00033874410227825464,0.00033874410227825464,0.00033874410227825464
34,0.00032126402430871875,0.00032126402430871875,0.00032126402430871875,0.00032126402430871875
35,0.0003046453788258723,0.0003046453788258723,0.0003046453788258723,0.0003046453788258723
36,0.00028884812397614215,0.00028884812397614215,0.00028884812397614215,0.00028884812397614215
37,0.0002738339384552955,0.0002738339384552955,0.0002738339384552955,0.0002738339384552955
38,0.00025956615567844456,0.00025956615567844456,0.00025956615567844456,0.00025956615567844456
39,0.000246009700004596,0.000246009700004596,0.000246009700004596,0.000246009700004596
40,0.00023313102497885292,0.00023313102497885292,0.00023313102497885292,0.00023313102497885292
41,0.00022089805355425887,0.00022089805355425887,0.00022089805355425887,0.00022089805355425887
42,0.00020928012025430454,0.00020928012025430454,0.00020928012025430454,0.00020928012025430454
43,0.00019824791523630317,0.00019824791523630317,0.00019824791523630317,0.00019824791523630317
44,0.00018777343021516313,0.00018777343021516313,0.00018777343021516313,0.00018777343021516313
45,0.00017782990620653972,0.00017782990620653972,0.00017782990620653972,0.00017782990620653972
46,0.00016839178304792757,0.00016839178304792757,0.00016839178304792757,0.00016839178304792757
47,0.00015943465065594293,0.00015943465065594293,0.00015943465065594293,0.00015943465065594293
48,0.00015093520197784766,0.00015093520197784766,0.00015093520197784766,0.00015093520197784766
49,0.00014287118759526195,0.00014287118759526195,0.00014287118759526195,0.00014287118759526195
50,0.00013522137193800466,0.00013522137193800466,0.00013522137193800466,0.00013522137193800466
51,0.00012796549106607695,0.00012796549106607695,0.00012796549106607695,0.00012796549106607695
52,0.00012108421197795828,0.00012108421197795828,0.00012108421197795828,0.00012108421197795828
53,0.00011455909340361469,0.00011455909340361469,0.00011455909340361469,0.00011455909340361469
54,0.00010837254804091281,0.00010837254804091281,0.00010837254804091281,0.00010837254804091281
55,0.00010250780619449056,0.00010250780619449056,0.00010250780619449056,0.00010250780619449056
56,9.694888077654861e-05,9.694888077654861e-05,9.694888077654861e-05,9.694888077654861e-05
57,9.168053362948942e-05,9.168053362948942e-05,9.168053362948942e-05,9.168053362948942e-05
58,8.66882431308423e-05,8.66882431308423e-05,8.66882431308423e-05,8.66882431308423e-05
59,8.195817304146251e-05,8.195817304146251e-05,8.195817304146251e-05,8.195817304146251e-05
60,7.747714255858267e-05,7.747714255858267e-05,7.747714255858267e-05,7.747714255858267e-05
61,7.323259753591615e-05,7.323259753591615e-05,7.323259753591615e-05,7.323259753591615e-05
62,6.921258283366282e-05,6.921258283366282e-05,6.921258283366282e-05,6.921258283366282e-05
63,6.540571576194524e-05,6.540571576194524e-05,6.540571576194524e-05,6.540571576194524e-05
64,6.180116058190204e-05,6.180116058190204e-05,6.180116058190204e-05,6.180116058190204e-05
65,5.838860402938342e-05,5.838860402938342e-05,5.838860402938342e-05,5.838860402938342e-05
66,5.515823182692836e-05,5.515823182692836e-05,5.515823182692836e-05,5.515823182692836e-05
67,5.21007061504498e-05,5.21007061504498e-05,5.21007061504498e-05,5.21007061504498e-05
68,4.920714401781333e-05,4.920714401781333e-05,4.920714401781333e-05,4.920714401781333e-05
