,0,1,2,3
0,-0.09890310653107878,-0.09890310653107878,-0.09890310653107878,-0.09890310653107878
1,-0.09557959880342316,-0.09557959880342316,-0.09557959880342316,-0.09557959880342316
2,-0.09234508610646473,-0.09234508610646473,-0.09234508610646473,-0.09234508610646473
3,-0.08919826173741763,-0.08919826173741763,-0.08919826173741763,-0.08919826173741763
4,-0.08613778390962759,-0.08613778390962759,-0.08613778390962759,-0.08613778390962759
5,-0.08316227925631142,-0.08316227925631142,-0.08316227925631142,-0.08316227925631142
6,-0.08027034621242575,-0.08027034621242575,-0.08027034621242575,-0.08027034621242575
7,-0.0774605582745104,-0.0774605582745104,-0.0774605582745104,-0.0774605582745104
8,-0.07473146713860711,-0.07473146713860711,-0.07473146713860711,-0.07473146713860711
9,-0.07208160571659869,-0.07208160571659869,-0.07208160571659869,-0.07208160571659869
10,-0.06950949103154633,-0.06950949103154633,-0.06950949103154633,-0.06950949103154633
11,-0.06701362699282337,-0.06701362699282337,-0.06701362699282337,-0.06701362699282337
12,-0.06459250705205298,-0.06459250705205298,-0.06459250705205298,-0.06459250705205298
13,-0.062244616741053534,-0.062244616741053534,-0.062244616741053534,-0.062244616741053534
14,-0.059968436093179874,-0.059968436093179874,-0.059968436093179874,-0.059968436093179874
15,-0.05776244194962128,-0.05776244194962128,-0.05776244194962128,-0.05776244194962128
16,-0.055625110152376554,-0.055625110152376554,-0.055625110152376554,-0.055625110152376554
17,-0.05355491762577494,-0.05355491762577494,-0.05355491762577494,-0.05355491762577494
18,-0.05155034434854772,-0.05155034434854772,-0.05155034434854772,-0.05155034434854772
19,-0.049609875218579624,-0.049609875218579624,-0.049609875218579624,-0.049609875218579624
20,-0.04773200181258211,-0.04773200181258211,-0.04773200181258211,-0.04773200181258211
21,-0.04591522404303228,-0.04591522404303228,-0.04591522404303228,-0.04591522404303228
22,-0.044158051714811866,-0.044158051714811866,-0.044158051714811866,-0.044158051714811866
23,-0.04245900598406055,-0.04245900598406055,-0.04245900598406055,-0.04245900598406055
24,-0.04081662072182789,-0.04081662072182789,-0.04081662072182789,-0.04081662072182789
25,-0.03922944378516756,-0.03922944378516756,-0.03922944378516756,-0.03922944378516756
26,-0.037696038198367754,-0.037696038198367754,-0.037696038198367754,-0.037696038198367754
27,-0.03621498324705262,-0.03621498324705262,-0.03621498324705262,-0.03621498324705262
28,-0.03478487548792142,-0.03478487548792142,-0.03478487548792142,-0.03478487548792142
29,-0.03340432967691568,-0.03340432967691568,-0.03340432967691568,-0.03340432967691568
30,-0.032071979618620475,-0.032071979618620475,-0.032071979618620475,-0.032071979618620475
31,-0.030786478939713292,-0.030786478939713292,-0.030786478939713292,-0.030786478939713292
32,-0.029546501789275377,-0.029546501789275377,-0.029546501789275377,-0.029546501789275377
33,-0.028350743468773577,-0.028350743468773577,-0.028350743468773577,-0.028350743468773577
34,-0.02719792099450901,-0.02719792099450901,-0.02719792099450901,-0.02719792099450901
35,-0.026086773595309712,-0.026086773595309712,-0.026086773595309712,-0.026086773595309712
36,-0.025016063148220816,-0.025016063148220816,-0.025016063148220816,-0.025016063148220816
37,-0.023984574554916496,-0.023984574554916496,-0.023984574554916496,-0.023984574554916496
38,-0.022991116061523688,-0.022991116061523688,-0.022991116061523688,-0.022991116061523688
39,-0.022034519524509445,-0.022034519524509445,-0.022034519524509445,-0.022034519524509445
40,-0.021113640625241053,-0.021113640625241053,-0.021113640625241053,-0.021113640625241053
41,-0.020227359035782023,-0.020227359035782023,-0.020227359035782023,-0.020227359035782023
42,-0.0193745785384375,-0.0193745785384375,-0.0193745785384375,-0.0193745785384375
43,-0.018554227101510154,-0.018554227101510154,-0.018554227101510154,-0.018554227101510154
44,-0.01776525691367245,-0.01776525691367245,-0.01776525691367245,-0.01776525691367245
45,-0.017006644379303746,-0.017006644379303746,-0.017006644379303746,-0.017006644379303746
46,-0.016277390077080928,-0.016277390077080928,-0.016277390077080928,-0.016277390077080928
47,-0.015576518684050269,-0.015576518684050269,-0.015576518684050269,-0.015576518684050269
48,-0.014903078867345052,-0.014903078867345052,-0.014903078867345052,-0.014903078867345052
49,-0.014256143145649748,-0.014256143145649748,-0.014256143145649748,-0.014256143145649748
50,-0.013634807722446365,-0.013634807722446365,-0.013634807722446365,-0.013634807722446365
51,-0.013038192293012903,-0.013038192293012903,-0.013038192293012903,-0.013038192293012903
52,-0.012465439827077634,-0.012465439827077634,-0.012465439827077634,-0.012465439827077634
53,-0.011915716328966269,-0.011915716328966269,-0.011915716328966269,-0.011915716328966269
54,-0.011388210577012477,-0.011388210577012477,-0.011388210577012477,-0.011388210577012477
55,-0.010882133843935627,-0.010882133843935627,-0.010882133843935627,-0.010882133843935627
56,-0.010396719599823204,-0.010396719599823204,-0.010396719599823204,-0.010396719599823204
57,-0.00993122319928952,-0.00993122319928952,-0.00993122319928952,-0.00993122319928952
58,-0.0094849215543168,-0.0094849215543168,-0.0094849215543168,-0.0094849215543168
59,-0.009057112794220175,-0.009057112794220175,-0.009057112794220175,-0.009057112794220175
60,-0.008647115914114137,-0.008647115914114137,-0.008647115914114137,-0.008647115914114137
61,-0.00825427041319501,-0.00825427041319501,-0.00825427041319501,-0.00825427041319501
62,-0.007877935924092184,-0.007877935924092184,-0.007877935924092184,-0.007877935924092184
63,-0.007517491834479912,-0.007517491834479912,-0.007517491834479912,-0.007517491834479912
64,-0.007172336902081936,-0.007172336902081936,-0.007172336902081936,-0.007172336902081936
65,-0.0068418888641429,-0.0068418888641429,-0.0068418888641429,-0.0068418888641429
66,-0.006525584042383438,-0.006525584042383438,-0.006525584042383438,-0.006525584042383438
67,-0.006222876944400344,-0.006222876944400344,-0.006222876944400344,-0.006222876944400344
68,-0.005933239862419044,-0.005933239862419044,-0.005933239862419044,-0.005933239862419044
69,-0.0056561624702529765,-0.0056561624702529765,-0.0056561624702529765,-0.0056561624702529765
70,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359,-0.005391151419273359
71,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433,-0.0051377299341433
72,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168,-0.004895437409022168
73,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205,-0.0046638290048998205
74,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427,-0.004442475248675427
75,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456,-0.004230961634552456
76,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827,-0.004028888228279827
77,-0.0038358692747292016,-0.0038358692747292016,-0.0038358692747292016,-0.0038358692747292016
78,-0.0036515328092599888,-0.0036515328092599888,-0.0036515328092599888,-0.0036515328092599888
79,-0.0034755202732868282,-0.0034755202732868282,-0.0034755202732868282,-0.0034755202732868282
80,-0.003307486134429013,-0.003307486134429013,-0.003307486134429013,-0.003307486134429013
81,-0.0031470975115875893,-0.0031470975115875893,-0.0031470975115875893,-0.0031470975115875893
82,-0.002994033805263647,-0.002994033805263647,-0.002994033805263647,-0.002994033805263647
83,-0.002847986333400584,-0.002847986333400584,-0.002847986333400584,-0.002847986333400584
84,-0.00270865797300384,-0.00270865797300384,-0.00270865797300384,-0.00270865797300384
85,-0.0025757628077637826,-0.0025757628077637826,-0.0025757628077637826,-0.0025757628077637826
86,-0.002449025781880959,-0.002449025781880959,-0.002449025781880959,-0.002449025781880959
87,-0.0023281823602678826,-0.0023281823602678826,-0.0023281823602678826,-0.0023281823602678826
88,-0.0022129781952777592,-0.0022129781952777592,-0.0022129781952777592,-0.0022129781952777592
89,-0.0021031688000881423,-0.0021031688000881423,-0.0021031688000881423,-0.0021031688000881423
90,-0.0019985192288463,-0.0019985192288463,-0.0019985192288463,-0.0019985192288463
91,-0.001898803763663135,-0.001898803763663135,-0.001898803763663135,-0.001898803763663135
